"id","profileName","text","date","title","rating","images"
"RT1WVJYIU6K54","Yogendra singh","
  Fantastic loved it
","Reviewed in India on 13 July 2020","Loved it",5,""
"R3B4V2911IB30D","vivek","
  Best in this range
","Reviewed in India on 24 May 2020","Glad to have",5,""
"RR9VJVVYL51UG","Shivam ","
  Best in this price
","Reviewed in India on 3 June 2020","Best",4,""
"RPGIWNYL3QBYZ","surya kant","
  Camera is not good
","Reviewed in India on 26 June 2020","In this price range this phone is good choice.",4,""
"R2HGK7OYW86SBC","Abhijeet Yadao","
  All things is good
","Reviewed in India on 5 July 2020","Best Phone",5,""
"R15Q2H4X5QIMPQ","Kishan kumar","
  Superb performance
","Reviewed in India on 23 May 2020","📷 is very best",5,""
"R18RQ58ODGSFUK","Jayanta  koner","
  All qualityperfect
","Reviewed in India on 29 May 2020","All qualityperfect",5,""
"RJ5OUBW68CRRR","Anamika Shukla","
  It's all awesome👍
","Reviewed in India on 22 May 2020","👍",5,""
"R1IFZVWBY2N9T4","Ramesh vobbilisetti","
  Phone is extraordinary
","Reviewed in India on 11 May 2020","People should luck to own it",5,""
"R1ZM6F3KB493ZV","Roshni","
  Owsom look
","Reviewed in India on 30 May 2020","Super phone",5,""
"R312F6HFAX2JH8","Vitthal vishe","
  NOTE 9 PRO
","Reviewed in India on 12 August 2020","REDMI NOTE 9 PRO",5,"https://images-na.ssl-images-amazon.com/images/I/61TO30CXT4L.jpg
https://images-na.ssl-images-amazon.com/images/I/71b4T9jB0SL.jpg
https://images-na.ssl-images-amazon.com/images/I/71yLfdGAUFL.jpg"
"R41C0RWKXNGHE","Deepak Galle","
  Awesome 👍
","Reviewed in India on 14 May 2020","Awesome 👍",5,""
"RWI8CACTM9C4V","Junaid hussain","
  Good phone
","Reviewed in India on 4 July 2020","Good phone",4,""
"R32AHTKGSYXSXY","Kashish","
  Good phone
","Reviewed in India on 6 July 2020","Best budget phone",5,""
"R2MYWJWTURUW0X","HIMANSHU","
  Nice phone
","Reviewed in India on 6 July 2020","Worth for money",5,""
"R35N77U0AM4NUE","Parvinder singh","
  Good phone
","Reviewed in India on 24 June 2020","Op",5,""
"ROBL0VVGZDVO2","Subrata das","
  That's good phone
","Reviewed in India on 11 June 2020","Good battery life 👍",5,""
"R209GFM5YXDA28","Ruhan","
  superp parfomance
","Reviewed in India on 12 July 2020","velue for Money",5,""
"R3L85UR38DGFGS","Appu","
  Camera not better
","Reviewed in India on 25 May 2020","Mobile too good",5,""
"R36EMUA84CXIT","RAVI KUMAR","
  Love the product.
","Reviewed in India on 23 May 2020","It's fantastic",4,""
"R97UUMQ4WBF8K","MD Raouf","
  Only battery life
","Reviewed in India on 26 May 2020","Redmi",4,""
"R2TSTH4N639V1Y","Gundagani Satheesh","
  Performance beast
","Reviewed in India on 22 June 2020","Nice",5,"https://images-na.ssl-images-amazon.com/images/I/61KtEaMgnHL.jpg
https://images-na.ssl-images-amazon.com/images/I/7113af8WNeL.jpg
https://images-na.ssl-images-amazon.com/images/I/71FVtwPqYQL.jpg
https://images-na.ssl-images-amazon.com/images/I/818kwcaBIhL.jpg
https://images-na.ssl-images-amazon.com/images/I/81wmIAjliML.jpg
https://images-na.ssl-images-amazon.com/images/I/91GWW2EjcuL.jpg"
"R1QH5KENQ8K9ME","Amit Kumar","
  Camera is average
","Reviewed in India on 11 July 2020","Redmi note 9 pro",3,"https://images-na.ssl-images-amazon.com/images/I/715xjmm1BHL.jpg
https://images-na.ssl-images-amazon.com/images/I/71qfZ0FFThL.jpg"
"R3CGQ6W3K2MIJV","Imlisunep Kichu","
  Satisfied
","Reviewed in India on 11 July 2020","Satisfied",5,""
"R2G8V4XBWH0H9H","zaheer","
  Excellent
","Reviewed in India on 11 June 2020","Worth it",5,""
"RLAZVNAUDU93Q","bijay n.","
  Like this product
","Reviewed in India on 20 June 2020","Nice products",5,"https://images-na.ssl-images-amazon.com/images/I/718+7l2zKnL.jpg
https://images-na.ssl-images-amazon.com/images/I/71NKVY+OJeL.jpg
https://images-na.ssl-images-amazon.com/images/I/71jc-Sa2ggL.jpg
https://images-na.ssl-images-amazon.com/images/I/71xyJTIOTrL.jpg
https://images-na.ssl-images-amazon.com/images/I/81V8jckaqlL.jpg
https://images-na.ssl-images-amazon.com/images/I/81Z+m6AYqEL.jpg"
"R6ANNBFNZOS2C","Sourabh","
  Osm battery 2 days backup
","Reviewed in India on 27 March 2020","Nice look",4,""
"R1HM2PSMMLHBPZ","FAHEEM KHAN","
  Beautiful mobile
","Reviewed in India on 1 June 2020","Best mobile",5,"https://images-na.ssl-images-amazon.com/images/I/51EvcNT3TxL.jpg
https://images-na.ssl-images-amazon.com/images/I/6161insT2FL.jpg
https://images-na.ssl-images-amazon.com/images/I/719GuMTtStL.jpg"
"REX6PFDD5IE3L","Manish Gupta","
  Fantastic mobile
","Reviewed in India on 12 August 2020","Super mobile",5,""
"R2RYTDJN4NB9K2","kiran s.","
  Battery but slow
","Reviewed in India on 13 July 2020","Super",4,""
"R2RLZJE3CQIENV","Amazon Customer","
  Amazing product
","Reviewed in India on 2 June 2020","Super'b",5,""
"R3NDHEPU9VDURJ","Chinu","
  Value for money
","Reviewed in India on 24 May 2020","Worth it",5,""
"RYFEZJTIFKRZS","himanshi garg","
  Product is good
","Reviewed in India on 26 May 2020","Nice product",5,""
"RVIA4GVY6PVTO","Anand kumar","
  Nice product 👌
","Reviewed in India on 23 May 2020","Nice product",5,""
"R2DRXPMDPH63OQ","Daddy","
  Nice product 👌
","Reviewed in India on 14 July 2020","5star",5,""
"R1XNBMWLDK0CXR","Garvit Negi","
  Amazing product
","Reviewed in India on 24 June 2020","Amazing product",5,""
"R2ZKRUAUVTST66","Naba Kamal Dutta","
  Value for money
","Reviewed in India on 27 June 2020","Worth it",5,""
"R11Z0DDXSHSDDU","Amit kumar lahoriya","
  Awesome product
","Reviewed in India on 23 May 2020","Awesome",5,""
"R2UKVP1WOCJXZP","Chhaiya akshay","
  Invoice
","Reviewed in India on 5 July 2020","Invoice",5,""
"RFEUNE7KA79H5","Navjot ","
  Awesome
","Reviewed in India on 26 May 2020","Gr8 design",5,""
"R3U469RC6VP3HW","MEHUL","
  Good smartphone
","Reviewed in India on 27 March 2020","Vsveeru9",5,""
"R43OXKJNJLZCH","faheem khan","
  Best phone too good ।
","Reviewed in India on 23 May 2020","Redmi review",5,"https://images-na.ssl-images-amazon.com/images/I/71CsQvQXGpL.jpg"
"R18W0TZOG0XSZ8","Mahaboob shaik","
  All is well 😊
","Reviewed in India on 26 May 2020","Excellent 👌",5,""
"R158KWKJ93PQQW","Chandra Sekhar Eda","
  True to value.
","Reviewed in India on 3 July 2020","Mi",5,""
"R2Z3SYM3DV1UHX","VAISAKH J S","
  Value of money
","Reviewed in India on 1 July 2020","REDMI NOTE 9 PRO",4,""
"R19CO17FN4QXEY","Akshay","
  I fall in love
","Reviewed in India on 23 May 2020","I fall in love",5,""
"R126D2WGTSCMW3","Soumen karmakar","
  Superb quality
","Reviewed in India on 28 May 2020","Mindblowing purchase",5,""
"R229EAAXZTWBRG","Sabinasajith","
  Awsome product
","Reviewed in India on 8 August 2020","Good one",5,""
"R5LLU6OUIQ17P","Aditya namdeo sontakke","
  Best
","Reviewed in India on 25 May 2020","Best",5,"https://images-na.ssl-images-amazon.com/images/I/61-95ZsEJNL.jpg
https://images-na.ssl-images-amazon.com/images/I/610pUkLWKNL.jpg"
"R3FQ4KV9NQ124C","Ravi raaj","
  Good
","Reviewed in India on 25 May 2020","Good",5,"https://images-na.ssl-images-amazon.com/images/I/71EmN73WspL.jpg
https://images-na.ssl-images-amazon.com/images/I/81RmHf8AHNL.jpg"
"R1WYQJHU5UQMUV","Amazon Customer","
  Nice
","Reviewed in India on 24 May 2020",".",4,"https://images-na.ssl-images-amazon.com/images/I/71SAFM+A7jL.jpg"
"R2X7C7CCIEGVZ3","Arun m.","
  Ousum product
","Reviewed in India on 23 May 2020","Super phone",5,""
"R3IEW0QKD2YOHK","SARAVANAKUMAR P","
  Nice products
","Reviewed in India on 25 May 2020","Simply awesome",4,""
"R2CO8X5ZI461QA","Samarjit Kundu","
  It's awesome.
","Reviewed in India on 6 August 2020","Awesome",5,""
"R3DBTZMW81QD3H","Akbal ansari","
  Good products
","Reviewed in India on 16 May 2020","Good",5,""
"R2ABJFNWT20WC8","Abhi","
  Amazing phone
","Reviewed in India on 11 June 2020","Amazing phone",5,""
"R2BR3XGLX8WLWX","Mukul pal","
  Superb mobile
","Reviewed in India on 6 July 2020","Ok",4,""
"R2AXQ164I43YUI","ramesh","
  Super
","Reviewed in India on 29 May 2020","Shandaar",5,""
"R2NDYZ5QWSUDNR","Kalyan Ghosh","
  Good. Could be better.
","Reviewed in India on 25 May 2020","Good",3,""
"R11ML3RAHWMA93","Meraj azizi","
  Awesome phone
","Reviewed in India on 18 June 2020","Nice phone",5,"https://images-na.ssl-images-amazon.com/images/I/71IADt-DWPL.jpg
https://images-na.ssl-images-amazon.com/images/I/71ktS+y14uL.jpg"
"R39POD7GXBH2X3","Sandeep Singh","
  Good phone
","Reviewed in India on 1 June 2020","I like this mobile lock",5,"https://images-na.ssl-images-amazon.com/images/I/616HqYbwLzL.jpg
https://images-na.ssl-images-amazon.com/images/I/6197rDBiVsL.jpg
https://images-na.ssl-images-amazon.com/images/I/61W5bwK5sAL.jpg
https://images-na.ssl-images-amazon.com/images/I/61ZVCANR6bL.jpg
https://images-na.ssl-images-amazon.com/images/I/61ZlvcU85-L.jpg
https://images-na.ssl-images-amazon.com/images/I/61mgm95v5qL.jpg
https://images-na.ssl-images-amazon.com/images/I/61oLYr5quFL.jpg"
"R19WM48NUJBUX2","Amazon Customer","
  Nice quality
","Reviewed in India on 28 July 2020","Very good phone",4,""
"R3M79OWZP7QDL","Dipankar bala","
  Good product
","Reviewed in India on 19 July 2020","Macro is also good work 😊",5,"https://images-na.ssl-images-amazon.com/images/I/81+zg9StxQL.jpg"
"R3N836B5LVRMME","Anshul","
  Nice product
","Reviewed in India on 24 May 2020","Great",5,""
"R3H8EUZLLG8MS4","Niranjan Jha","
  Superb Phone
","Reviewed in India on 9 May 2020","Quality",5,""
"R2GBOWCNVMMW6Q","kishan","
  Simply super
","Reviewed in India on 15 May 2020","Awesome",5,""
"R2YVOO9YDVAG8Q","Aravind Gadipe","
  Nice product
","Reviewed in India on 15 May 2020","Nice product And nice service",5,""
"R1GB8CRLWHIHZH","Rachit rupapara","
  Best product
","Reviewed in India on 10 July 2020","Nice product",5,""
"R1GC13FGYZSD04","TARUU","
  Nice product
","Reviewed in India on 22 May 2020","Nice",5,""
"R2IYLTUKUDWPP9","Harshit sahu","
  Nice product
","Reviewed in India on 5 July 2020","Nice product",5,""
"R22LQSEMVDI9T8","Mojas PK","
  Good product
","Reviewed in India on 20 May 2020","Love",5,""
"R2SXJQBW9DEZH","Dathatreya Nalamolu","
  Good
","Reviewed in India on 3 July 2020","Good",5,""
"RAFXY36ZIPPAN","nagireddy","
  Good
","Reviewed in India on 11 July 2020","Good",4,""
"R2129AT1QA49LL","Rohit ptl","
  Good
","Reviewed in India on 12 July 2020","GOOD",5,""
"R18FUK93PGV015","Prayash Gupta","
  Mast
","Reviewed in India on 21 June 2020","Ok",5,""
"R19EVJUHGBPHTX","Sintu","
  Good
","Reviewed in India on 30 May 2020","Good",5,""
"RM8AV9024MCO5","Samuel Raya","
  Good
","Reviewed in India on 30 June 2020","Good",4,""
"RIYLBSCBSDJT9","Satish kumar","
  Nice
","Reviewed in India on 14 June 2020","Very nice",4,""
"R1UT4QV948XC7V","Sayan paul","
  Well
","Reviewed in India on 30 May 2020","Good phone",5,""
"R2X3FZQQK3URE7","Shafeef","
  Good product
","Reviewed in India on 4 July 2020","Powerfull",5,"https://images-na.ssl-images-amazon.com/images/I/71PymJaTNUL.jpg
https://images-na.ssl-images-amazon.com/images/I/71Rr7O+w22L.jpg
https://images-na.ssl-images-amazon.com/images/I/71T-u85mn8L.jpg"
"R4LNG01S0CX45","Manika","
  Nice product
","Reviewed in India on 16 June 2020","Nice product",4,""
"R1AZOZSJ5G7BRU","mahedihasan","
  Good. Nice.
","Reviewed in India on 14 July 2020","Excellent",5,""
"R1RTRCGXMT3F25","Aravind reddy","
  Good mobile
","Reviewed in India on 12 July 2020","Awesome",4,""
"R4JHH0ON13HLK","Athul madhav","
  Awesome👍👍
","Reviewed in India on 23 May 2020","Redmi note 9pro",5,""
"R1TESHIW40LGDU","Sk","
  Good mobile
","Reviewed in India on 5 June 2020","Excellent",5,""
"R12QAPYSUB6RJY","Aayush Pandey","
  Best mobile
","Reviewed in India on 9 August 2020","Strong mobile life",3,""
"R2FLYACQ7NF3RT","Ishan Keshri","
  Nice mobile
","Reviewed in India on 21 May 2020","Nice 😍",5,""
"R3S9F6BAOHFDKU","Shivam kumar","
  Nice phone😍😍😍😍
","Reviewed in India on 19 May 2020","5",5,"https://images-na.ssl-images-amazon.com/images/I/713RJiFzB9L.jpg
https://images-na.ssl-images-amazon.com/images/I/71aBvk8MURL.jpg
https://images-na.ssl-images-amazon.com/images/I/71grX5GxYHL.jpg"
"R17AQIJWP0E5OJ","abvora","
  Last quality
","Reviewed in India on 10 June 2020","Last quality",1,""
"R2TLZDFM6N3F53","DEVESH SINHA","
  Good
","Reviewed in India on 3 July 2020","Nycc",3,""
"R3M2RHH1JXFFRM","Basu singh","
  📷 is good
","Reviewed in India on 14 May 2020","Overall good value for money product",5,""
"R1VDKA0UO5BETS","aftab","
  All things
","Reviewed in India on 10 May 2020","Third class",1,""
"R2S9OSYCKRP4D1","Vibhav Mishra","
  Good Phone
","Reviewed in India on 20 June 2020","Awesome Purchase",5,""
"RD6QZ1V01PV6M","Suresh","
  Good phone
","Reviewed in India on 12 July 2020","Good phone",5,""
"R3QYZK4UKKH2QY","Dilip Parmar","
  Amazing 👌
","Reviewed in India on 10 July 2020","DILIP PARMAR",5,""
"RKHVS3FB7ZB6X","SudhanThakor","
  Nice phone
","Reviewed in India on 10 June 2020","Awesome look",5,""
"R3NVZ18DCVKC3X","Anshika","
  Best phone
","Reviewed in India on 17 July 2020","Beast perfomance",5,""
"RNSFBO17R5S3H","Samirmalek","
  Good phone
","Reviewed in India on 21 May 2020","Wow",5,""
"R3VUWSOJKL97K6","Nishchal","
  Good phone
","Reviewed in India on 23 May 2020","Nice",5,""
"RUJAH72333HPE","irshad","
  Awsm phone
","Reviewed in India on 10 July 2020","Good",5,""
"R21D1XM9ZTVN89","Phoolbati Meena","
  No comment
","Reviewed in India on 29 May 2020","Very bad mobile",1,""
"R1IQ066CJILMRA","SAGAR GHATE","
  Great deal
","Reviewed in India on 12 July 2020","Grreeat",5,""
"R2F1YX3FTZEVV7","Jigs agrawal","
  Very Nice
","Reviewed in India on 6 June 2020","Very Nice",5,""
"RXEWUTTHY4TSQ","Shrijeet","
  Very good
","Reviewed in India on 15 July 2020","Review on redmi note 9pro",5,""
"R2U62ICX4700RY","Arjun Kumar","
  Excellent
","Reviewed in India on 25 July 2020","Excellent",5,"https://images-na.ssl-images-amazon.com/images/I/61-L2s9YjTL.jpg
https://images-na.ssl-images-amazon.com/images/I/618z4ofddYL.jpg
https://images-na.ssl-images-amazon.com/images/I/71oj-bjSb0L.jpg"
"R2M7F4YVV5NW04","Srinivas","
  nice pice
","Reviewed in India on 29 June 2020","good phone",5,""
"R1E8HOHKT9H4IV","Arman Shaikh","
  top model
","Reviewed in India on 31 March 2020","nice",5,""
"RSADVZCZIA73N","Satya singh","
  Awesome product
","Reviewed in India on 26 May 2020","Awesome",5,"https://images-na.ssl-images-amazon.com/images/I/71GmSzIF4nL.jpg"
"R1R6M0ZBJDT6JY","Virat","
  Awesome colour
","Reviewed in India on 29 May 2020","Superb phone",5,"https://images-na.ssl-images-amazon.com/images/I/61PqqtkjwCL.jpg
https://images-na.ssl-images-amazon.com/images/I/61hz-DLhiQL.jpg"
"R29RAFJBN978O0","Jordan","
  Very gud
","Reviewed in India on 19 May 2020","Osm",5,""
"R13QAVRW4RY14F","Sameer","
  Nice one
","Reviewed in India on 3 June 2020","Very good",5,""
"R26Q3Q5KCV0JW4","vinay kumar","
  Superb!!
","Reviewed in India on 6 July 2020","Mobile is highly recommended",4,""
"RJFBTHS8AT7OI","Anjali sharma","
  It's okk
","Reviewed in India on 11 July 2020","Good",4,""
"R2WLC36T998S61","Anuranjan","
  All good
","Reviewed in India on 10 July 2020","Nice phone under this amount",5,""
"RCNC6NNLLU5SV","Arpita","
  GOOD One
","Reviewed in India on 9 July 2020","Just OwO",5,"https://images-na.ssl-images-amazon.com/images/I/61BclrMRNCL.jpg
https://images-na.ssl-images-amazon.com/images/I/61aJ3gYNQBL.jpg"
"R1K4T1O1ODPL3V","Soyab khan","
  Just gud
","Reviewed in India on 26 May 2020","Gud",4,""
"RVXJZTDAER19L","Raziq","
  Not bad
","Reviewed in India on 8 July 2020","Redmi note 9pro",3,""
"RTQJ96F79F0KL","Gopal Shaw","
  Nice 👌
","Reviewed in India on 6 June 2020","Superb",5,""
"R2CEJC64B8H4MC","Ankita","
  So so🙃
","Reviewed in India on 12 June 2020","So so🙃",3,""
"R1NYF2S0J8PEQL","Hubdeu","
  Awesome
","Reviewed in India on 24 June 2020","best",5,""
"R2HYR7J7ODGDRS","RAJU KUMAR","
  Awesome
","Reviewed in India on 10 July 2020","Wow",4,""
"R3RV3X5KH7MUQY","thiru","
  Average
","Reviewed in India on 16 June 2020","Average",3,""
"R3AGO2IMMGKILK","Shaji Pathadan","
  Nice
","Reviewed in India on 31 May 2020","Super",4,"https://images-na.ssl-images-amazon.com/images/I/71A6UFuh2fL.jpg
https://images-na.ssl-images-amazon.com/images/I/71BxQNBr2WL.jpg
https://images-na.ssl-images-amazon.com/images/I/71dUBIv9JxL.jpg"
"R15DTQMZCHINQ3","Rakhi","
  Ausumn
","Reviewed in India on 23 May 2020","Mobile review",5,""
"RLSXZNYBQL9LH","Ritwik Khanda","
  Midium
","Reviewed in India on 15 July 2020","9679730509",4,""
"R18IZRRLKRZ4PN","Abhishek Ranjan","
  Superb
","Reviewed in India on 5 July 2020","#killer performance",5,""
"R1TXVBCKC8OEGF","Ritesh sharma","
  Great
","Reviewed in India on 6 July 2020","Great",5,""
"R4JVB0EPWHX7Q","S k","
  Suprb
","Reviewed in India on 24 May 2020","Awesome",5,""
"R166MHND021QU2","ashok kumar","
  Good
","Reviewed in India on 31 May 2020","Amazing features & performance",5,""
"R3E06GGPCKLPU1","Shope","
  Nice
","Reviewed in India on 19 June 2020","Worth for mony",5,""
"R3FRJ8MMCRUKBK","Arshad Ali","
  Good
","Reviewed in India on 29 June 2020","Best under 14000",5,""
"R1WI8HSHBQY0HF","Aman Raj Singh","
  Good
","Reviewed in India on 30 June 2020","Good",5,""
"R271UPTOV1SML7","Jenil bhanderi","
  Nice
","Reviewed in India on 2 June 2020","Very good",5,""
"R10WKHA4U18J40","Samiul alam","
  Valo
","Reviewed in India on 1 June 2020","Just",5,""
"RM6JLMCS36Q1S","Joydeep Sinha babu","
  Nice
","Reviewed in India on 8 June 2020","👩‍🔬👩‍🔬👩‍🔬",5,""
"R27UGBQUL32E8Z","Sandeep","
  Good
","Reviewed in India on 10 July 2020","Good product",5,""
"R1A5ET0SKTBF7P","Shashank kulshreshtha","
  Good
","Reviewed in India on 3 July 2020","Nice",5,""
"R3K1BN46YG3Q5I","neeraj","
  Fine
","Reviewed in India on 10 July 2020","Good",5,""
"RZFI3GEOLDEJ0","Aditya mani tripathi","
  Good
","Reviewed in India on 24 May 2020","Good and better",4,""
"R2HP4OYBM91ZU0","SUMANTA PALUI","
  Good
","Reviewed in India on 20 July 2020","😌",4,""
"R7NKNFS93DL86","Prista","
  Nice
","Reviewed in India on 29 May 2020","Nice!",5,""
"R756SGZNRLDOA","Amazon Customer","
  None
","Reviewed in India on 14 June 2020","Good mobile",4,""
"R35SHCXJJZGO2L","abdulla","
  Good
","Reviewed in India on 5 June 2020","Excellent",5,""
"R18ZFHLIQTES6W","Abin Babu n k","
  Nice
","Reviewed in India on 20 July 2020","Super",4,""
"R3U0SHGSKC3G2H","Syed Farhan","
  best product
","Reviewed in India on 31 March 2020","best product",4,""
"RBZ55ZTEHWHCD","Amazon Customer","
  Nice
","Reviewed in India on 24 May 2020","Good product",4,""
"R26H0DP8C13Z4Z","mr jai","
  good
","Reviewed in India on 25 July 2020","jai",5,"https://images-na.ssl-images-amazon.com/images/I/71foX4u6znL.jpg
https://images-na.ssl-images-amazon.com/images/I/81UPTDHrPIL.jpg"
"RMLKS2UWW9FIS","Ritu Vishwakarma","
  Best phone
","Reviewed in India on 14 April 2020","Best",5,""
"RB82UF2F739EN","SRIKANTH","
  Super camera
","Reviewed in India on 4 June 2020","Redminote9pro exlent",5,"https://images-na.ssl-images-amazon.com/images/I/615VrGleVHL.jpg
https://images-na.ssl-images-amazon.com/images/I/71WWKfg66nL.jpg"
"R1YMJP8IGXGRVP","Samant","
  Good mobile
","Reviewed in India on 15 May 2020","Beast performance",5,"https://images-na.ssl-images-amazon.com/images/I/71Yg2LHfo2L.jpg"
"R13U9A8YGW9UB1","Ankita Sharma","
  Wow amazing. . 💕😍
","Reviewed in India on 21 March 2020","Superb",5,""
"R111TFGHBVR0NI","Shivendra singh","
  Good work
","Reviewed in India on 24 May 2020","Nyc",5,"https://images-na.ssl-images-amazon.com/images/I/71tkbJzDgBL.jpg
https://images-na.ssl-images-amazon.com/images/I/81emy-gP6UL.jpg"
"R17966JNGE2XPY","Ssaravanan","
  Super
","Reviewed in India on 17 May 2020","J",5,""
"R2WDZFB226FG74","hemant","
  Bz
","Reviewed in India on 2 June 2020","Jsj",5,""
"R2X79E7EVMLHZ6","Pavan sahu","
  Ok
","Reviewed in India on 12 July 2020","I",5,""
"R2HDT49ZK3WKZ3","Aasib unwaliya","
  Hi
","Reviewed in India on 12 June 2020","Hi",5,""
"RH1L4SD9R37R6","Himanshu","
  I love mi
","Reviewed in India on 30 March 2020","Ggay",5,""
"R2W7GCUPJOZJ6N","Sandeep kumar","
  👍💯👍💯 camera
","Reviewed in India on 21 March 2020","Redmi note series is best 👍💯👍💯👍💯",4,"https://images-na.ssl-images-amazon.com/images/I/71cgVARtg+L.jpg
https://images-na.ssl-images-amazon.com/images/I/81pva0lFepL.jpg"
"R3H0I1H8GEA8AL","dilip kumar suthar","
  Nice
","Reviewed in India on 25 May 2020","Good",5,""
"R2F21EJ4693PAG","priyanshu jha","
  BEST
","Reviewed in India on 22 May 2020","best",5,"https://images-na.ssl-images-amazon.com/images/I/51GzxZxv2JL.jpg
https://images-na.ssl-images-amazon.com/images/I/61diWEExvyL.jpg
https://images-na.ssl-images-amazon.com/images/I/710s0QQPh7L.jpg"
"R1OP986R2HW7T8","Amazon Customer","
  Perfect
","Reviewed in India on 25 May 2020","Perfect",5,""
"R1MPG0NBCWTK8D","Naresh","
  Nice
","Reviewed in India on 2 April 2020","Nice",5,""
"R3F5F9S7RFSV1V","Omprakash kewat","
  Good
","Reviewed in India on 8 May 2020","Supet",4,"https://images-na.ssl-images-amazon.com/images/I/517FKGNNCUL.jpg
https://images-na.ssl-images-amazon.com/images/I/810ZMV7XmuL.jpg"
"R2QNLUZO43IZ8O","Sachin Sharma","
  Good bad
","Reviewed in India on 23 March 2020","Quality",5,"https://images-na.ssl-images-amazon.com/images/I/71w85AHNjQL.jpg"
"R17LNKJGXQN9R1","Deepu","
  Dislike
","Reviewed in India on 21 March 2020","Ghatuya",1,"https://images-na.ssl-images-amazon.com/images/I/81KyeTlUqiL.jpg
https://images-na.ssl-images-amazon.com/images/I/81VPLteLcIL.jpg
https://images-na.ssl-images-amazon.com/images/I/81hsVsbhFzL.jpg"
"R2AB23SBCXN8V0","Jatin Sahu","
  Samsung Galaxy M21 has -- better camera despite one less camera.- has bigger battery.- has better front camera 20MP(better selfie), redmi has 16MP- is lighter in weight- better display, more pixel. Samsung is know for its display & camera.- has Super Amoled display better than redmi.- processor speed is almost same, no practical difference.- better design & looks.- also has 6GB RAM Options.- has Dolby Atmos Sound, far far better than redmi.- has 6.4 inch screen, comfortable to hold & operate, redmi has 6.67inch, not comfortable to operate- Galaxy M21 is the latest than redmi note 9, compare official announce date.
","Reviewed in India on 23 June 2020","Go for Samsung Galaxy M21",1,""
"R2D1CPDWE0YSGS","Mohammad Abbas","
  I have recently switched from a samsung phone to Redmi and these are my reviews:Fingerprint lags if any app was left opened before locking your phone.Camera stopped working. Be ready for this error most of times you are trying to open the camera.Video calls will get stuck and a black screen will appear due to the camera issue.Camera quality is not that great as compared to samsung.Phone is thick and bulky and the camera portion extends out too far. This is prone to scratches so buy a cover together with the mobile.
","Reviewed in India on 1 August 2020","On paper and Reality are completely different.",3,""
"R19VHJLOHDOH8X","Shashank K.B","
  Recently launched Redmi 9pro mobile Camera is not functioning, getting hang, error , we have to reboot the mobile every time to use the camera, no proper response from Mi Support team. Email has been communicated still their response is pathetic. Also mobile getting hang frequently, advice accordingly.RegardsKeshavan
","Reviewed in India on 3 May 2020","Camera functioning & frequently mobile get hang,",2,""
"RJFIWAHONL4K","ankit lamba","
  Pros-Feels way to premium2 day battery lifeAmazing displayBack panel's look is better than any phone in this rangeI can't live without the IR blasterCons-You need to turn off settings, so that no ads are displayed.Charging takes more than 2 hours.Overall, I m a satisfied customer.
","Reviewed in India on 20 April 2020","Clear beauty in black",5,""
"R3K2YU7VJ7HQZ2","divyansh saxena","
  It will support 5g or not
","Reviewed in India on 13 April 2020","It will support 5g or not",5,""
"R2ET88EYFK8RWY","Amazon Customer","
  Before lockdown it's price was 12999 rs.But now it is 13999 rs. WHY THIS AMOUNT OF HIKING.AFTER 18% GST HIKE IT SHOULD BE 13498 RS.
","Reviewed in India on 17 June 2020","TREMENDOUS HIKING IN MOBILE PRICE",4,""
"RNSEYZPKJF63G","souvik de","
  very very bad mi flash sell idea
","Reviewed in India on 2 June 2020","flash sell is a bad idea",1,""
"R31G669AHXQGRG","altaf reza","
  I personally don't like it because of its interface and so much of pre-installed junk applications which you can't uninstall or delete. Full of junk content. But camera quality is good. You can buy stock android phones who's interface is awesome and easy to use.
","Reviewed in India on 31 July 2020","Think before buy.",2,""
"R218WWE5KKRAKG","Kartikey Yadav","
  How can I explain about this #outstanding_device.It's a best phone for 📷camera, 🔋battery, performance and also you feel premium while using this phone.
","Reviewed in India on 14 June 2020","Purchase it without any confusion😵. It's a solid phone",5,"https://images-na.ssl-images-amazon.com/images/I/61vapfaNeXL.jpg
https://images-na.ssl-images-amazon.com/images/I/71HMiagSOZL.jpg
https://images-na.ssl-images-amazon.com/images/I/818Et6P-xhL.jpg
https://images-na.ssl-images-amazon.com/images/I/81SvbDYQkzL.jpg
https://images-na.ssl-images-amazon.com/images/I/81XR3bLqUeL.jpg
https://images-na.ssl-images-amazon.com/images/I/81v3wR1lGwL.jpg
https://images-na.ssl-images-amazon.com/images/I/91UOzvhE8hL.jpg"
"R2XO0Y6HNT61N","Abinaya","
  heating of this mobile is high much, even in charging time also so don't buy 4GP ram version
","Reviewed in India on 30 May 2020","heating issue",2,""
"R5HBA58ACKDLU","Ganapam Venkateswara Reddy","
  One of the best budget mobile in this price segment.Powerful processor, big display, big battery backup, quad cameras ,side mounted fingerprint sensor, 100% best value for money.
","Reviewed in India on 14 April 2020","100% Best value for money,Thanks to Amazon.",5,""
"R3MA2VCBNJG0ZZ","Nawaz","
  Mi phone baned in India then how To use this phone in India
","Reviewed in India on 2 July 2020","Mi phone baned in India",1,""
